workload,trace_id,node_id,call_index,trace_llm_calls,replay_32k_eligible,input_qwen_tokens,input_nemotron_usage_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,response_id
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-007,7,25,False,25578,26705,344,14,330,0,chatcmpl-e5abd270-f14a-4f02-8e65-2682ec3d5ccc
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-008,8,25,False,26154,27285,620,52,568,0,chatcmpl-4aa07209-1922-426e-9d31-8614fcbb3eec
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-009,9,25,False,27210,28334,513,159,354,0,chatcmpl-18cbc7d2-dc33-4f6c-9494-41a633d7a6c7
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-010,10,25,False,32751,33868,1130,179,951,0,chatcmpl-f8d1e4ec-1f5d-4ce1-a43e-0e41d3a74d49
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-011,11,25,False,36874,37990,1184,312,872,0,chatcmpl-a401581e-139f-4142-933b-5c2aec6f0802
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-012,12,25,False,42614,43699,1589,1061,528,0,chatcmpl-12db16c5-0a20-4ed3-98d7-a7f4262d277c
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-013,13,25,False,44139,45206,2166,121,2045,0,chatcmpl-9bd94171-8876-4d2a-96e0-2072a1e191ff
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-014,14,25,False,49454,50470,547,115,432,0,chatcmpl-9b923633-4732-4e64-9b21-e8b1d1fb4f19
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-015,15,25,False,50992,51996,1341,521,820,0,chatcmpl-a8f88fd2-e296-402d-bdd6-8d184b201717
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-016,16,25,False,51894,52876,757,179,578,0,chatcmpl-57b564e1-a33d-447b-87a6-060f928cc242
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-017,17,25,False,53494,54458,722,114,608,0,chatcmpl-ae3d35fa-21d4-4b53-8088-4c804d025848
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-018,18,25,False,54467,55424,684,43,641,0,chatcmpl-4e5da99b-792a-46f7-95d6-097e14992c16
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-019,19,25,False,56611,57931,713,221,492,0,chatcmpl-18c9e9dd-a5f9-4ab0-8bf7-c346a91a4068
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-020,20,25,False,57791,59226,459,86,373,0,chatcmpl-23a19e3f-5f90-462a-bf79-1a611d90d63d
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-021,21,25,False,59071,60525,493,58,435,0,chatcmpl-ea2f9767-46cd-4d0b-8254-e8b92b073c93
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-022,22,25,False,59868,61343,468,105,363,0,chatcmpl-4720a018-6ce2-4014-b4d2-ba8c0cc20adc
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-023,23,25,False,61108,62573,493,84,409,0,chatcmpl-b632e85b-1013-4018-9fc6-5f0ef0e6b2fa
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-024,24,25,False,75158,76609,1056,140,916,0,chatcmpl-32bca816-931b-4b2c-87a8-bc8051fe3910
openclaw,df6561b2-7ee5-4540-baab-5095f742716a,llm-025,25,25,False,76429,,1669,,,1669,chatcmpl-e70d1d39-1608-4435-8b25-6b620ef37479
openclaw,00d579ea-0889-4fd9-a771-2c8d79835c8d,llm-001,1,4,True,6835,7712,131,77,54,0,chatcmpl-6f5c5f5b-e687-4640-a2c6-8cdef92f4dbd
openclaw,00d579ea-0889-4fd9-a771-2c8d79835c8d,llm-002,2,4,True,8553,9535,102,45,57,0,chatcmpl-52a03be0-40a6-471c-871a-b0c269351c8f
openclaw,00d579ea-0889-4fd9-a771-2c8d79835c8d,llm-003,3,4,True,11367,12487,79,46,33,0,chatcmpl-0143109d-1e70-4086-9543-76510fb40452
openclaw,00d579ea-0889-4fd9-a771-2c8d79835c8d,llm-004,4,4,True,14014,15223,206,105,101,0,chatcmpl-b4017226-3c43-485b-94a8-b33c22664edf
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-001,1,55,False,6814,7693,145,99,46,0,chatcmpl-ee349e01-04b9-4f1e-ae4e-3ba7dae0e412
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-002,2,55,False,10064,11083,73,27,46,0,chatcmpl-a70d2b52-87a9-4db5-b7bb-8e6b7740a2b0
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-003,3,55,False,12909,14068,259,213,46,0,chatcmpl-a3f29784-2dcb-427b-89f6-5cde72908f09
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-004,4,55,False,23290,24153,119,43,76,0,chatcmpl-41166312-e14d-4b69-af27-e30ab2c0531c
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-005,5,55,False,26178,27153,81,31,50,0,chatcmpl-6deaedf5-90bd-448b-9e08-2232fe7c01ef
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-006,6,55,False,34176,35242,1001,953,48,0,chatcmpl-1704dfb8-969c-4f10-a931-db747541ec8a
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-007,7,55,False,35695,36852,93,49,44,0,chatcmpl-556438ab-1e65-484f-8d07-25d1923a1892
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-008,8,55,False,38305,39552,240,196,44,0,chatcmpl-85a436c0-d28c-4357-81b9-1441c6e33614
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-009,9,55,False,40824,42171,65,21,44,0,chatcmpl-d77e046f-0eaf-4180-81cc-559158e1d838
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-010,10,55,False,43348,44818,240,194,46,0,chatcmpl-8e4fddbe-50d9-4ed2-856a-cd47d374f4a5
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-011,11,55,False,45943,47543,239,193,46,0,chatcmpl-7b522e24-dd78-45df-b552-49c214700848
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-012,12,55,False,48525,50263,125,78,47,0,chatcmpl-da081343-cb53-4293-9db6-5932a0757880
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-013,13,55,False,51154,53015,73,25,48,0,chatcmpl-54a00d4f-3d13-4a8d-bac4-f22d493bdf29
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-014,14,55,False,53693,55697,111,63,48,0,chatcmpl-609659c2-5b58-4679-8fda-b53955ed7fb1
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-015,15,55,False,56276,58438,78,31,47,0,chatcmpl-ac5f5d00-353f-4ff6-ab07-4a33d96d6f61
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-016,16,55,False,58905,61138,919,858,61,0,chatcmpl-f1ab8a43-3055-4460-8e2a-203696a6b53c
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-017,17,55,False,61970,64324,81,27,54,0,chatcmpl-fabea398-caef-4b43-8186-b125df438e02
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-018,18,55,False,82610,86022,84,28,56,0,chatcmpl-3ffd57dc-ceda-4640-9e25-457e0c6c0edc
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-019,19,55,False,82761,86189,60,15,45,0,chatcmpl-1a3e8e73-9fb0-4990-be72-379cd6aa1f5e
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-020,20,55,False,85590,89156,703,643,60,0,chatcmpl-c8aa6cc1-ad28-4ef1-9940-b7bee7521349
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-021,21,55,False,85752,89333,82,21,61,0,chatcmpl-7aa7e949-3aaa-43d1-8140-8248262fe777
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-022,22,55,False,85914,89511,77,24,53,0,chatcmpl-a769c6b8-fd80-49fe-9d21-7f5f65b243b7
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-023,23,55,False,86312,89936,494,430,64,0,chatcmpl-2df64246-567a-416f-bab6-a64981306f17
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-024,24,55,False,89447,93188,112,64,48,0,chatcmpl-49454f69-ad5a-49af-9f8d-02118a24290d
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-025,25,55,False,89812,93578,435,371,64,0,chatcmpl-04c49560-46dd-4a05-ba41-6bb24cdcd497
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-026,26,55,False,89982,93763,527,479,48,0,chatcmpl-2f12b4f0-8d71-4d7c-b078-403560434631
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-027,27,55,False,92535,96469,316,272,44,0,chatcmpl-e7708d93-5487-46a8-b727-a84337f8a048
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-028,28,55,False,95010,99057,1042,975,67,0,chatcmpl-f67bb339-7cf2-4ddd-9183-e223c72a83c6
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-029,29,55,False,95186,99248,86,24,62,0,chatcmpl-ba8fd755-a242-4c85-9ecf-1f5c4b9c858a
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-030,30,55,False,98203,102405,517,437,80,0,chatcmpl-437fd4ae-b9af-49d9-8d24-ba3a206d6b2c
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-031,31,55,False,98403,102622,653,574,79,0,chatcmpl-694f23c8-194b-4af7-860b-3ccef1016ff5
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-032,32,55,False,98601,102837,110,31,79,0,chatcmpl-e47a2d94-2f52-40ae-80f7-79691f55bf1b
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-033,33,55,False,98799,103052,102,38,64,0,chatcmpl-114310da-4ab8-4f38-9160-57881899ab81
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-034,34,55,False,98969,103237,473,406,67,0,chatcmpl-5e288486-fd0d-43e4-b613-2a6648a8927c
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-035,35,55,False,99143,103428,372,319,53,0,chatcmpl-e574b7cb-623d-4494-a056-1cd68b6a3d04
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-036,36,55,False,99291,103591,81,28,53,0,chatcmpl-660f30ac-4ec7-45e8-a992-30e5504fff36
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-037,37,55,False,99699,104026,465,389,76,0,chatcmpl-3fb123e4-de07-4fd9-a6fb-2e1e62c61231
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-038,38,55,False,100154,104516,616,544,72,0,chatcmpl-83070e0c-4654-451b-967d-83eecfc5fad5
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-039,39,55,False,100601,104998,132,56,76,0,chatcmpl-c655e536-ce1b-475a-b36d-aa3350bba9a4
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-040,40,55,False,100795,105207,86,21,65,0,chatcmpl-abb9af92-83c5-4179-b898-b6d92dc60101
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-041,41,55,False,100967,105394,86,21,65,0,chatcmpl-474ea071-1ecb-4868-87a2-517cc9b216a9
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-042,42,55,False,101137,105580,84,28,56,0,chatcmpl-5a2214df-16db-4f6d-a399-0b585eb5b9a4
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-043,43,55,False,101829,106316,439,365,74,0,chatcmpl-76b109df-2a93-4dc9-8e29-8411044d5c99
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-044,44,55,False,102019,106521,81,24,57,0,chatcmpl-2c634820-d145-481f-9deb-8a342901f1be
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-045,45,55,False,102173,106691,76,24,52,0,chatcmpl-efc7ef5e-5b52-4092-9745-b047b5ce2797
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-046,46,55,False,102577,107120,968,923,45,0,chatcmpl-5e56c880-5763-483e-b867-704dd07140b3
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-047,47,55,False,105156,109818,75,30,45,0,chatcmpl-5c5c22cf-6906-46da-9b2c-883948fe083b
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-048,48,55,False,107643,112445,534,457,77,0,chatcmpl-f1e79c09-1972-4e4c-a6c8-10c187e51904
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-049,49,55,False,107839,112656,88,32,56,0,chatcmpl-9992b007-2caf-475b-b903-7fcd23a3d3bd
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-050,50,55,False,107991,112824,393,317,76,0,chatcmpl-16d90999-09da-4973-a28a-69b1c9d57667
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-051,51,55,False,108185,113033,92,21,71,0,chatcmpl-51b47c8a-8931-4d44-b5e5-9f3199494c73
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-052,52,55,False,108369,113232,100,36,64,0,chatcmpl-3f98fa00-8cd5-4f94-8ff4-a91ca140fc57
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-053,53,55,False,108539,113417,81,21,60,0,chatcmpl-1be532d6-1e2c-404c-8e52-1dcd2cb35a7b
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-054,54,55,False,108701,113594,99,27,72,0,chatcmpl-6a32bf62-14e4-4cb8-a5c7-830c48b5f333
openclaw,f0f46385-fc03-4599-b5d3-f56496c3e69f,llm-055,55,55,False,108885,,1367,,,1367,chatcmpl-7f919264-1f27-46fc-9df3-b0388202100e
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-001,1,12,True,6960,7839,212,137,75,0,chatcmpl-56d59073-e46d-4c75-a24d-f0db5f03a44d
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-002,2,12,True,7526,8434,106,33,73,0,chatcmpl-fb392fca-79b6-4704-9971-039097ad14f8
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-003,3,12,True,8092,9029,108,32,76,0,chatcmpl-1efdfc6e-e889-46a7-abe3-e31daa934539
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-004,4,12,True,10123,11141,69,25,44,0,chatcmpl-3725f0ea-01e7-488e-838d-aa12fa8ba72e
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-005,5,12,True,10719,11773,128,32,96,0,chatcmpl-cbc60566-ea4c-4cb4-9bad-c773c56488f3
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-006,6,12,True,10859,11925,77,17,60,0,chatcmpl-189f7a5a-34bd-487a-9c54-0963c419ca2b
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-007,7,12,True,11271,12360,81,18,63,0,chatcmpl-36fb75ec-4362-488d-a201-c3aab1d052b6
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-008,8,12,True,11722,12840,86,36,50,0,chatcmpl-a3088e33-9dc4-4c3a-8f03-0c99cbd464e0
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-009,9,12,True,14274,15519,107,45,62,0,chatcmpl-fe56a195-976d-40d1-b9c8-6ea6cd2d0704
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-010,10,12,True,15812,17127,73,27,46,0,chatcmpl-bfa3bb58-6472-4510-aa5e-a282edfb8ba6
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-011,11,12,True,18133,19578,74,24,50,0,chatcmpl-afb30e8d-415a-4452-8588-877ae7a0ff51
openclaw,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,llm-012,12,12,True,25500,27041,198,117,81,0,chatcmpl-2c1100e0-3538-4ce8-8321-52aff5ef3519
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-001,1,18,False,6832,7710,115,70,45,0,chatcmpl-0772f19c-a809-42d9-9293-a355cdf56d0f
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-002,2,18,False,9598,10620,97,25,72,0,chatcmpl-244e84e9-0a95-4c93-851b-09a0f4741404
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-003,3,18,False,16635,18003,89,39,50,0,chatcmpl-28480885-ebf4-4595-b35e-94d7a1e7e583
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-004,4,18,False,19884,21424,149,90,59,0,chatcmpl-8edfa2ae-09a9-4a7c-8333-1addbccb9c44
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-005,5,18,False,27230,29308,103,54,49,0,chatcmpl-d1ed7e56-efbe-4449-87a5-090fc1deb947
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-006,6,18,False,30193,32412,96,23,73,0,chatcmpl-f89b4c43-8cb8-4d70-838a-6d8721389245
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-007,7,18,False,37088,39658,74,26,48,0,chatcmpl-7fc381d2-1e8a-443e-adce-a24514e3d103
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-008,8,18,False,39950,42682,57,19,38,0,chatcmpl-95057ffb-8e8c-4060-972b-c1e79517a9da
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-009,9,18,False,40223,42978,76,19,57,0,chatcmpl-88a3782a-09ee-4d5a-b738-b57c72620022
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-010,10,18,False,40519,43294,154,95,59,0,chatcmpl-3a86b27d-fece-42d3-9f13-00a77561bfea
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-011,11,18,False,40675,43469,55,8,47,0,chatcmpl-8deb11b6-712a-4dd1-af2e-9fd156c72ac4
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-012,12,18,False,43525,46461,59,20,39,0,chatcmpl-48413b06-11f0-4e8a-a502-5a75b7abe187
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-013,13,18,False,43805,46762,99,33,66,0,chatcmpl-a6797a39-58c2-4919-83d0-a6c3d33dcd91
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-014,14,18,False,47232,50306,683,637,46,0,chatcmpl-0ce5c239-c487-4eac-837b-91d3514be082
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-015,15,18,False,51568,55245,926,880,46,0,chatcmpl-53dd8651-8ba4-4784-802a-1b74a3ac5a9c
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-016,16,18,False,53115,56859,131,88,43,0,chatcmpl-efe7fc3a-3448-455c-a48c-04ce69c6990c
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-017,17,18,False,54705,58503,133,94,39,0,chatcmpl-4162ba76-5271-4740-9c64-20dd75ff5419
openclaw,56137764-b4e0-45b8-9c52-1866420c3df5,llm-018,18,18,False,62228,66112,1015,873,142,0,chatcmpl-74119d48-60eb-40b6-88f7-5e4d4434e8a1
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-001,1,14,False,6826,7704,163,109,54,0,chatcmpl-cf264fa2-15f6-40a6-9606-329c891d86fa
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-002,2,14,False,9762,10761,143,98,45,0,chatcmpl-4cfb72c8-999d-40f1-8347-aa4dd7861ddc
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-003,3,14,False,17017,18100,101,51,50,0,chatcmpl-c0cd6e7b-6567-46be-aa22-184cb110aa8b
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-004,4,14,False,17733,18847,115,9,106,0,chatcmpl-34834ecd-b8a2-424e-92ee-b5c4fbaed8dd
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-005,5,14,False,18288,19414,135,19,116,0,chatcmpl-fd43df01-5f67-4dc9-bd19-8d79d2023a9f
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-006,6,14,False,18456,19586,142,11,131,0,chatcmpl-f1002dc6-5308-40fa-b6e1-00c333b6949c
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-007,7,14,False,18639,19774,134,12,122,0,chatcmpl-56a9cacb-42c5-4010-9aee-8f153d5714fc
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-008,8,14,False,29753,30808,173,119,54,0,chatcmpl-a8eaf3ad-03cd-45ca-9d9c-acbb5e64e615
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-009,9,14,False,32583,33746,89,42,47,0,chatcmpl-f696db1c-bde2-4713-b279-d122a6b30fc5
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-010,10,14,False,38246,39508,107,49,58,0,chatcmpl-a798f9c5-df8f-4874-a931-69eeaaf765be
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-011,11,14,False,39305,40576,225,167,58,0,chatcmpl-ad6b0718-029b-4524-acfb-897140e6e63b
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-012,12,14,False,42700,44148,69,25,44,0,chatcmpl-88f539e2-3f72-419a-9934-95e6c45a2dc4
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-013,13,14,False,42774,44232,99,9,90,0,chatcmpl-49551add-5b80-4b7a-be99-35fcbd9f5d1d
openclaw,de9887f5-ead8-4727-876f-5a4078f8598c,llm-014,14,14,False,47191,48637,308,180,128,0,chatcmpl-78e2ceb4-e378-43f4-9c79-f8f8644f2db2
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-001,1,11,True,6831,7722,190,17,173,0,chatcmpl-0144385b-35e9-4541-82ad-67d73b3351f6
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-002,2,11,True,7246,8158,1860,1660,200,0,chatcmpl-94c88fc0-3489-49ca-acd4-5ac2a8dd88ed
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-003,3,11,True,7561,8478,3079,1947,1132,0,chatcmpl-160ac8d9-4fdb-4378-bf89-15feb35afedf
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-004,4,11,True,9286,10135,935,148,787,0,chatcmpl-e61476d0-9785-4ed6-91cd-3ee2c309a7f8
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-005,5,11,True,10170,10973,2250,1033,1217,0,chatcmpl-d6d8b5a5-6ead-4d54-9559-498349afae67
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-006,6,11,True,11549,12284,1067,263,804,0,chatcmpl-cf14dde4-8856-4383-a556-061ad669886d
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-007,7,11,True,12555,13243,617,327,290,0,chatcmpl-06d27830-45bd-4276-9254-cd2f707e3a8c
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-008,8,11,True,12875,13544,521,56,465,0,chatcmpl-045c15cb-b7fc-45d8-abce-16d0a3741a20
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-009,9,11,True,13563,14179,840,17,823,0,chatcmpl-1d401fda-5085-4f2c-b1b7-259147cdde79
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-010,10,11,True,14665,15290,762,21,741,0,chatcmpl-084edfac-2945-457c-a443-46250707753a
openclaw,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,llm-011,11,11,True,15698,16279,343,119,224,0,chatcmpl-7f333dc9-cf92-40db-9339-dad5692a6b42
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-001,1,25,False,6836,7717,127,73,54,0,chatcmpl-49b843c0-f9a8-43af-8fc7-b1ccfd2cb26b
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-002,2,25,False,9479,10541,86,36,50,0,chatcmpl-978a48fa-2788-474f-b238-3ee6d00c446a
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-003,3,25,False,11891,13111,101,55,46,0,chatcmpl-a6bfe586-d41d-4d5a-87f4-f7b9d67cc2e7
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-004,4,25,False,14212,15564,85,35,50,0,chatcmpl-03235e7a-295f-4b53-a853-fbbed0ea2676
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-005,5,25,False,21583,23031,127,78,49,0,chatcmpl-fafe7237-bc54-45bc-9d69-574e3fa5505a
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-006,6,25,False,24208,25836,80,25,55,0,chatcmpl-a8f0202e-c5e8-4e09-90***
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-007,7,25,False,24357,26002,77,25,52,0,chatcmpl-cea18688-e9a1-436e-9beb-f1ba942813bd
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-008,8,25,False,27071,28882,73,29,44,0,chatcmpl-63b24c8f-99b3-4f0c-ad5a-cd7348bbbcfa
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-009,9,25,False,29720,31698,61,25,36,0,chatcmpl-d021efd6-1a80-436a-9c4e-478c31ee5e58
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-010,10,25,False,29803,31790,86,26,60,0,chatcmpl-2343d5aa-a26e-4b9d-b0ba-8b011be57bd4
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-011,11,25,False,31363,33449,101,39,62,0,chatcmpl-0afce566-e43b-4435-9340-af9c8151fbd3
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-012,12,25,False,32303,34455,60,17,43,0,chatcmpl-a7f71563-e8f4-4ece-946e-6fb7a2bbca44
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-013,13,25,False,47980,50607,85,29,56,0,chatcmpl-5f88d998-7c51-4a4a-b526-9f7c28b68bc0
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-014,14,25,False,49145,51841,128,65,63,0,chatcmpl-23a12145-8639-4cd0-8cd3-f6aeadbdd1fb
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-015,15,25,False,49309,52024,102,46,56,0,chatcmpl-1a4fe06c-4429-43bc-9b07-73bcf0b9edb0
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-016,16,25,False,49461,52193,81,32,49,0,chatcmpl-1d8623f0-1b1a-41e4-8c39-ddf45711e1b6
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-017,17,25,False,52039,54943,90,31,59,0,chatcmpl-a0c441ec-9279-4c8d-baa7-308993ea42ac
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-018,18,25,False,53028,56001,143,85,58,0,chatcmpl-d0c8fe92-4481-4e2e-922b-72395dd6dd87
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-019,19,25,False,53956,56995,121,60,61,0,chatcmpl-eb389657-7139-4837-bf5d-ea8e2710d110
openclaw,8b3379c0-0981-4f5b-8407-6444610cb212,llm-020,20,25,False,54863,57965,78,34,44,0,chatcmpl-1908a22d-feb2-4bfd-be42-0ee3ee040d37
